Id,Type,Name,email,age,Income,Spend,Savings,Debt,Education,Credit Rating,IS employed,Is Employable ,HasCriminalBackground,Unemployed For
12799,CORP,SomeName2799,shh1@shh.com,51,838142965,40,56,40,Masters,6,T,T,T,23
12800,UNK,SomeName2800,shh1@shh.com,6,706185333,49,34,48,PhD,8,F,F,F,57
12801,GOVT,SomeName2801,shh1@shh.com,100,852478828,39,60,35,High School,3,T,T,T,27
12802,SELF,SomeName2802,shh1@shh.com,4,701675622,53,60,41,Undergrad,2,F,F,F,31
12803,CORP,SomeName2803,shh1@shh.com,82,966465596,36,35,18,Graduate,9,T,T,T,12
12804,UNK,SomeName2804,shh1@shh.com,63,542790424,21,60,38,Masters,6,F,F,F,16
12805,GOVT,SomeName2805,shh1@shh.com,106,249558874,56,35,-1,PhD,3,T,T,T,28
12806,SELF,SomeName2806,shh1@shh.com,47,953775895,50,54,-13,High School,3,F,F,F,50
12807,CORP,SomeName2807,shh1@shh.com,77,871197560,47,42,-20,Undergrad,8,T,T,T,9
12808,UNK,SomeName2808,shh1@shh.com,18,235235217,16,45,13,Graduate,7,F,F,F,47
12809,GOVT,SomeName2809,shh1@shh.com,79,312793274,37,30,31,Masters,0,T,T,T,16
12810,SELF,SomeName2810,shh1@shh.com,92,272392848,79,54,-31,PhD,8,F,F,F,32
12811,CORP,SomeName2811,shh1@shh.com,21,538033990,59,57,48,High School,3,T,T,T,27
12812,UNK,SomeName2812,shh1@shh.com,55,821251395,70,38,-26,Undergrad,6,F,F,F,9
12813,GOVT,SomeName2813,shh1@shh.com,40,740263898,58,36,-47,Graduate,1,T,T,T,49
12814,SELF,SomeName2814,shh1@shh.com,11,455443421,39,60,56,Masters,9,F,F,F,34
12815,CORP,SomeName2815,shh1@shh.com,70,893475667,65,32,55,PhD,4,T,T,T,31
12816,UNK,SomeName2816,shh1@shh.com,52,237169510,30,46,29,High School,0,F,F,F,10
12817,GOVT,SomeName2817,shh1@shh.com,33,767658070,37,49,-40,Undergrad,3,T,T,T,39
12818,SELF,SomeName2818,shh1@shh.com,77,274876472,72,59,31,Graduate,6,F,F,F,12
12819,CORP,SomeName2819,shh1@shh.com,15,995172633,24,41,-31,Masters,3,T,T,T,58
12820,UNK,SomeName2820,shh1@shh.com,26,471399790,22,36,-11,PhD,1,F,F,F,2
12821,GOVT,SomeName2821,shh1@shh.com,86,145818433,39,39,-44,High School,9,T,T,T,42
12822,SELF,SomeName2822,shh1@shh.com,91,576496734,58,60,-24,Undergrad,8,F,F,F,44
12823,CORP,SomeName2823,shh1@shh.com,49,225332251,26,46,19,Graduate,7,T,T,T,35
12824,UNK,SomeName2824,shh1@shh.com,92,585285365,20,51,-38,Masters,8,F,F,F,29
12825,GOVT,SomeName2825,shh1@shh.com,18,790425192,40,37,-25,PhD,5,T,T,T,30
12826,SELF,SomeName2826,shh1@shh.com,26,710607248,36,36,23,High School,7,F,F,F,50
12827,CORP,SomeName2827,shh1@shh.com,56,9620330,23,54,2,Undergrad,7,T,T,T,5
12828,UNK,SomeName2828,shh1@shh.com,97,386509706,65,57,-50,Graduate,6,F,F,F,38
12829,GOVT,SomeName2829,shh1@shh.com,68,581757222,41,53,21,Masters,4,T,T,T,19
12830,SELF,SomeName2830,shh1@shh.com,64,228490051,25,38,-26,PhD,9,F,F,F,1
12831,CORP,SomeName2831,shh1@shh.com,4,371101741,28,30,-8,High School,8,T,T,T,54
12832,UNK,SomeName2832,shh1@shh.com,79,324045295,72,49,-4,Undergrad,3,F,F,F,13
12833,GOVT,SomeName2833,shh1@shh.com,98,171765194,78,44,11,Graduate,3,T,T,T,52
12834,SELF,SomeName2834,shh1@shh.com,21,716880098,22,49,-22,Masters,2,F,F,F,55
12835,CORP,SomeName2835,shh1@shh.com,4,322788367,59,43,42,PhD,1,T,T,T,51
12836,UNK,SomeName2836,shh1@shh.com,7,79629221,48,34,9,High School,10,F,F,F,56
12837,GOVT,SomeName2837,shh1@shh.com,50,313705430,31,35,-43,Undergrad,3,T,T,T,50
12838,SELF,SomeName2838,shh1@shh.com,14,195856939,80,56,42,Graduate,9,F,F,F,57
12839,CORP,SomeName2839,shh1@shh.com,39,327780945,70,35,0,Masters,1,T,T,T,45
12840,UNK,SomeName2840,shh1@shh.com,46,195484707,27,54,-35,PhD,8,F,F,F,41
12841,GOVT,SomeName2841,shh1@shh.com,1,741399611,79,33,-6,High School,8,T,T,T,7
12842,SELF,SomeName2842,shh1@shh.com,77,933743105,30,38,27,Undergrad,9,F,F,F,20
12843,CORP,SomeName2843,shh1@shh.com,91,271140347,63,58,21,Graduate,4,T,T,T,51
12844,UNK,SomeName2844,shh1@shh.com,81,423576423,58,57,56,Masters,7,F,F,F,55
12845,GOVT,SomeName2845,shh1@shh.com,81,853392654,77,36,41,PhD,5,T,T,T,28
12846,SELF,SomeName2846,shh1@shh.com,17,953073668,61,49,-40,High School,10,F,F,F,1
12847,CORP,SomeName2847,shh1@shh.com,72,653913426,36,37,-18,Undergrad,2,T,T,T,44
12848,UNK,SomeName2848,shh1@shh.com,84,485891824,23,46,15,Graduate,1,F,F,F,1
12849,GOVT,SomeName2849,shh1@shh.com,4,319552883,36,45,-47,Masters,8,T,T,T,12
12850,SELF,SomeName2850,shh1@shh.com,51,306864722,79,36,-47,PhD,2,F,F,F,52
12851,CORP,SomeName2851,shh1@shh.com,90,385154726,39,50,9,High School,10,T,T,T,26
12852,UNK,SomeName2852,shh1@shh.com,80,194719845,72,36,22,Undergrad,0,F,F,F,3
12853,GOVT,SomeName2853,shh1@shh.com,28,947794547,59,60,-36,Graduate,2,T,T,T,43
12854,SELF,SomeName2854,shh1@shh.com,69,970396699,27,49,-26,Masters,1,F,F,F,30
12855,CORP,SomeName2855,shh1@shh.com,32,534549055,77,47,-8,PhD,1,T,T,T,19
12856,UNK,SomeName2856,shh1@shh.com,4,455526274,21,42,-3,High School,9,F,F,F,11
12857,GOVT,SomeName2857,shh1@shh.com,47,923065910,67,33,49,Undergrad,2,T,T,T,56
12858,SELF,SomeName2858,shh1@shh.com,13,792865396,22,56,50,Graduate,10,F,F,F,14
12859,CORP,SomeName2859,shh1@shh.com,88,184956108,74,33,30,Masters,8,T,T,T,31
12860,UNK,SomeName2860,shh1@shh.com,15,914602378,37,56,-27,PhD,4,F,F,F,27
12861,GOVT,SomeName2861,shh1@shh.com,75,811062701,62,53,7,High School,5,T,T,T,44
12862,SELF,SomeName2862,shh1@shh.com,41,802045495,31,46,-20,Undergrad,7,F,F,F,37
12863,CORP,SomeName2863,shh1@shh.com,101,27702595,44,48,-21,Graduate,5,T,T,T,36
12864,UNK,SomeName2864,shh1@shh.com,19,450339464,70,32,14,Masters,9,F,F,F,60
12865,GOVT,SomeName2865,shh1@shh.com,82,393264226,65,48,21,PhD,6,T,T,T,27
12866,SELF,SomeName2866,shh1@shh.com,10,856605487,63,43,32,High School,5,F,F,F,23
12867,CORP,SomeName2867,shh1@shh.com,19,125887741,47,49,-47,Undergrad,5,T,T,T,11
12868,UNK,SomeName2868,shh1@shh.com,98,244564236,28,35,45,Graduate,1,F,F,F,32
12869,GOVT,SomeName2869,shh1@shh.com,45,793152166,39,53,20,Masters,7,T,T,T,19
12870,SELF,SomeName2870,shh1@shh.com,10,363943978,17,50,-38,PhD,7,F,F,F,33
12871,CORP,SomeName2871,shh1@shh.com,48,697111380,57,49,48,High School,3,T,T,T,35
12872,UNK,SomeName2872,shh1@shh.com,53,657371121,49,41,-14,Undergrad,8,F,F,F,45
12873,GOVT,SomeName2873,shh1@shh.com,67,748251973,49,41,-22,Graduate,2,T,T,T,12
12874,SELF,SomeName2874,shh1@shh.com,92,104233634,20,59,44,Masters,0,F,F,F,57
12875,CORP,SomeName2875,shh1@shh.com,17,93438324,80,58,50,PhD,0,T,T,T,22
12876,UNK,SomeName2876,shh1@shh.com,79,888064364,42,45,25,High School,6,F,F,F,46
12877,GOVT,SomeName2877,shh1@shh.com,35,53106621,48,47,17,Undergrad,9,T,T,T,8
12878,SELF,SomeName2878,shh1@shh.com,62,474163613,79,47,-15,Graduate,8,F,F,F,14
12879,CORP,SomeName2879,shh1@shh.com,80,660214805,52,45,3,Masters,1,T,T,T,35
12880,UNK,SomeName2880,shh1@shh.com,17,801909961,21,52,54,PhD,4,F,F,F,43
12881,GOVT,SomeName2881,shh1@shh.com,100,676437807,42,60,-39,High School,4,T,T,T,6
12882,SELF,SomeName2882,shh1@shh.com,98,510949337,54,38,30,Undergrad,10,F,F,F,30
12883,CORP,SomeName2883,shh1@shh.com,69,529007134,40,38,21,Graduate,6,T,T,T,23
12884,UNK,SomeName2884,shh1@shh.com,97,611161306,63,47,-36,Masters,0,F,F,F,52
12885,GOVT,SomeName2885,shh1@shh.com,62,126059504,19,53,-48,PhD,6,T,T,T,59
12886,SELF,SomeName2886,shh1@shh.com,68,300878052,53,54,-15,High School,5,F,F,F,57
12887,CORP,SomeName2887,shh1@shh.com,35,697599421,75,32,11,Undergrad,4,T,T,T,4
12888,UNK,SomeName2888,shh1@shh.com,28,10324230,50,39,45,Graduate,6,F,F,F,40
12889,GOVT,SomeName2889,shh1@shh.com,74,827891734,60,42,20,Masters,6,T,T,T,10
12890,SELF,SomeName2890,shh1@shh.com,44,828252191,50,55,-37,PhD,8,F,F,F,57
12891,CORP,SomeName2891,shh1@shh.com,88,820931838,59,54,-34,High School,4,T,T,T,3
12892,UNK,SomeName2892,shh1@shh.com,110,951146120,78,30,5,Undergrad,9,F,F,F,14
12893,GOVT,SomeName2893,shh1@shh.com,76,753842176,46,40,23,Graduate,5,T,T,T,9
12894,SELF,SomeName2894,shh1@shh.com,57,690487325,53,54,35,Masters,8,F,F,F,36
12895,CORP,SomeName2895,shh1@shh.com,58,819752677,31,59,-23,PhD,7,T,T,T,29
12896,UNK,SomeName2896,shh1@shh.com,13,296995117,22,44,30,High School,7,F,F,F,23
12897,GOVT,SomeName2897,shh1@shh.com,7,642999584,67,33,-26,Undergrad,10,T,T,T,58
12898,SELF,SomeName2898,shh1@shh.com,97,808602177,56,32,21,Graduate,0,F,F,F,56
12899,CORP,SomeName2899,shh1@shh.com,107,934423426,60,41,-18,Masters,9,T,T,T,7
12900,UNK,SomeName2900,shh1@shh.com,89,217780909,47,38,50,PhD,9,F,F,F,41
12901,GOVT,SomeName2901,shh1@shh.com,75,204751075,70,48,3,High School,8,T,T,T,29
12902,SELF,SomeName2902,shh1@shh.com,55,269508779,52,44,-15,Undergrad,0,F,F,F,49
12903,CORP,SomeName2903,shh1@shh.com,15,784844908,32,47,14,Graduate,3,T,T,T,44
12904,UNK,SomeName2904,shh1@shh.com,27,565165176,49,50,32,Masters,7,F,F,F,20
12905,GOVT,SomeName2905,shh1@shh.com,45,426037504,30,36,-34,PhD,9,T,T,T,58
12906,SELF,SomeName2906,shh1@shh.com,3,331690823,54,55,-39,High School,10,F,F,F,30
12907,CORP,SomeName2907,shh1@shh.com,71,506902028,45,58,-16,Undergrad,0,T,T,T,33
12908,UNK,SomeName2908,shh1@shh.com,57,59819259,35,48,27,Graduate,10,F,F,F,1
12909,GOVT,SomeName2909,shh1@shh.com,11,574842719,66,31,18,Masters,3,T,T,T,28
12910,SELF,SomeName2910,shh1@shh.com,18,953392729,37,53,6,PhD,5,F,F,F,30
12911,CORP,SomeName2911,shh1@shh.com,24,996282931,48,56,54,High School,4,T,T,T,40
12912,UNK,SomeName2912,shh1@shh.com,30,235648019,59,30,37,Undergrad,5,F,F,F,58
12913,GOVT,SomeName2913,shh1@shh.com,85,706566154,26,55,16,Graduate,2,T,T,T,19
12914,SELF,SomeName2914,shh1@shh.com,89,323831084,33,37,-6,Masters,0,F,F,F,30
12915,CORP,SomeName2915,shh1@shh.com,85,378456063,39,48,-36,PhD,4,T,T,T,25
12916,UNK,SomeName2916,shh1@shh.com,42,832163428,19,44,26,High School,4,F,F,F,57
12917,GOVT,SomeName2917,shh1@shh.com,33,821476932,74,50,-50,Undergrad,0,T,T,T,6
12918,SELF,SomeName2918,shh1@shh.com,88,810652633,45,58,-24,Graduate,8,F,F,F,32
12919,CORP,SomeName2919,shh1@shh.com,64,73203632,16,47,-39,Masters,2,T,T,T,6
12920,UNK,SomeName2920,shh1@shh.com,49,447203323,73,60,-24,PhD,5,F,F,F,45
12921,GOVT,SomeName2921,shh1@shh.com,75,29748789,25,59,43,High School,4,T,T,T,26
12922,SELF,SomeName2922,shh1@shh.com,95,776065071,75,58,-43,Undergrad,8,F,F,F,5
12923,CORP,SomeName2923,shh1@shh.com,21,432718189,48,35,16,Graduate,6,T,T,T,19
12924,UNK,SomeName2924,shh1@shh.com,52,390473231,69,58,23,Masters,10,F,F,F,27
12925,GOVT,SomeName2925,shh1@shh.com,49,512609209,43,47,16,PhD,10,T,T,T,15
12926,SELF,SomeName2926,shh1@shh.com,105,799074776,77,43,-40,High School,3,F,F,F,34
12927,CORP,SomeName2927,shh1@shh.com,7,273758070,38,31,15,Undergrad,2,T,T,T,40
12928,UNK,SomeName2928,shh1@shh.com,37,761668717,64,48,-3,Graduate,6,F,F,F,53
12929,GOVT,SomeName2929,shh1@shh.com,85,92378629,17,51,-35,Masters,6,T,T,T,43
12930,SELF,SomeName2930,shh1@shh.com,55,685384739,68,48,35,PhD,5,F,F,F,58
12931,CORP,SomeName2931,shh1@shh.com,82,203929586,65,47,24,High School,2,T,T,T,8
12932,UNK,SomeName2932,shh1@shh.com,96,427477758,61,59,36,Undergrad,6,F,F,F,7
12933,GOVT,SomeName2933,shh1@shh.com,77,319857715,20,48,-47,Graduate,3,T,T,T,56
12934,SELF,SomeName2934,shh1@shh.com,61,532308000,67,50,-20,Masters,9,F,F,F,23
12935,CORP,SomeName2935,shh1@shh.com,59,877953763,50,45,-33,PhD,3,T,T,T,44
12936,UNK,SomeName2936,shh1@shh.com,93,445728209,73,53,-39,High School,9,F,F,F,52
12937,GOVT,SomeName2937,shh1@shh.com,13,194536728,65,56,24,Undergrad,6,T,T,T,29
12938,SELF,SomeName2938,shh1@shh.com,100,632286884,72,41,-2,Graduate,8,F,F,F,45
12939,CORP,SomeName2939,shh1@shh.com,7,879521058,22,47,-19,Masters,10,T,T,T,44
12940,UNK,SomeName2940,shh1@shh.com,17,795784902,49,49,45,PhD,10,F,F,F,5
12941,GOVT,SomeName2941,shh1@shh.com,22,32585159,66,43,-36,High School,2,T,T,T,29
12942,SELF,SomeName2942,shh1@shh.com,99,977255724,31,59,40,Undergrad,0,F,F,F,39
12943,CORP,SomeName2943,shh1@shh.com,20,91000763,79,51,13,Graduate,8,T,T,T,26
12944,UNK,SomeName2944,shh1@shh.com,38,742923259,59,35,-22,Masters,4,F,F,F,46
12945,GOVT,SomeName2945,shh1@shh.com,15,884336634,43,33,-32,PhD,1,T,T,T,20
12946,SELF,SomeName2946,shh1@shh.com,79,359200048,23,41,58,High School,10,F,F,F,31
12947,CORP,SomeName2947,shh1@shh.com,45,945438391,29,40,-37,Undergrad,6,T,T,T,36
12948,UNK,SomeName2948,shh1@shh.com,79,611319819,65,51,-38,Graduate,6,F,F,F,56
12949,GOVT,SomeName2949,shh1@shh.com,65,996291182,54,43,41,Masters,4,T,T,T,47
12950,SELF,SomeName2950,shh1@shh.com,94,808663862,67,34,48,PhD,5,F,F,F,53
12951,CORP,SomeName2951,shh1@shh.com,9,200710988,56,40,2,High School,9,T,T,T,21
12952,UNK,SomeName2952,shh1@shh.com,6,728092623,43,54,-43,Undergrad,4,F,F,F,25
12953,GOVT,SomeName2953,shh1@shh.com,90,677758734,24,58,-43,Graduate,8,T,T,T,53
12954,SELF,SomeName2954,shh1@shh.com,93,785583482,53,47,-12,Masters,5,F,F,F,47
12955,CORP,SomeName2955,shh1@shh.com,36,654297305,27,40,17,PhD,4,T,T,T,25
12956,UNK,SomeName2956,shh1@shh.com,84,805524443,51,56,12,High School,0,F,F,F,21
12957,GOVT,SomeName2957,shh1@shh.com,86,496991054,43,53,58,Undergrad,3,T,T,T,24
12958,SELF,SomeName2958,shh1@shh.com,76,862073082,61,34,-31,Graduate,6,F,F,F,6
12959,CORP,SomeName2959,shh1@shh.com,107,644747212,16,43,-40,Masters,9,T,T,T,22
12960,UNK,SomeName2960,shh1@shh.com,11,95647260,77,32,-19,PhD,5,F,F,F,19
12961,GOVT,SomeName2961,shh1@shh.com,17,553557423,53,35,-23,High School,0,T,T,T,1
12962,SELF,SomeName2962,shh1@shh.com,99,963323871,55,41,12,Undergrad,2,F,F,F,53
12963,CORP,SomeName2963,shh1@shh.com,32,807364109,63,56,58,Graduate,7,T,T,T,46
12964,UNK,SomeName2964,shh1@shh.com,35,773520282,66,55,48,Masters,2,F,F,F,34
12965,GOVT,SomeName2965,shh1@shh.com,91,988530566,64,34,-13,PhD,9,T,T,T,12
12966,SELF,SomeName2966,shh1@shh.com,76,68826992,28,58,4,High School,8,F,F,F,48
12967,CORP,SomeName2967,shh1@shh.com,1,339650492,75,40,-36,Undergrad,9,T,T,T,52
12968,UNK,SomeName2968,shh1@shh.com,103,433674154,73,41,36,Graduate,7,F,F,F,17
12969,GOVT,SomeName2969,shh1@shh.com,66,280683383,58,42,-26,Masters,8,T,T,T,7
12970,SELF,SomeName2970,shh1@shh.com,15,258919545,40,53,2,PhD,8,F,F,F,31
12971,CORP,SomeName2971,shh1@shh.com,45,712492313,42,52,32,High School,2,T,T,T,36
12972,UNK,SomeName2972,shh1@shh.com,12,425734765,69,53,60,Undergrad,2,F,F,F,21
12973,GOVT,SomeName2973,shh1@shh.com,100,585198952,71,39,59,Graduate,4,T,T,T,20
12974,SELF,SomeName2974,shh1@shh.com,104,596679845,47,32,38,Masters,7,F,F,F,26
12975,CORP,SomeName2975,shh1@shh.com,2,709598395,49,39,52,PhD,5,T,T,T,31
12976,UNK,SomeName2976,shh1@shh.com,61,215127521,50,59,48,High School,1,F,F,F,24
12977,GOVT,SomeName2977,shh1@shh.com,25,343485281,26,32,50,Undergrad,5,T,T,T,57
12978,SELF,SomeName2978,shh1@shh.com,59,931372740,38,57,26,Graduate,4,F,F,F,39
12979,CORP,SomeName2979,shh1@shh.com,9,713996777,24,32,22,Masters,10,T,T,T,49
12980,UNK,SomeName2980,shh1@shh.com,95,511874172,58,49,40,PhD,10,F,F,F,20
12981,GOVT,SomeName2981,shh1@shh.com,43,596120271,72,35,59,High School,5,T,T,T,33
12982,SELF,SomeName2982,shh1@shh.com,108,350763288,70,30,45,Undergrad,9,F,F,F,23
12983,CORP,SomeName2983,shh1@shh.com,9,334577605,22,51,-14,Graduate,1,T,T,T,16
12984,UNK,SomeName2984,shh1@shh.com,103,396537534,24,43,-35,Masters,0,F,F,F,36
12985,GOVT,SomeName2985,shh1@shh.com,26,430573850,67,60,7,PhD,2,T,T,T,7
12986,SELF,SomeName2986,shh1@shh.com,69,636085636,64,37,-30,High School,3,F,F,F,51
12987,CORP,SomeName2987,shh1@shh.com,48,255885386,34,35,58,Undergrad,7,T,T,T,24
12988,UNK,SomeName2988,shh1@shh.com,23,204813094,73,47,-3,Graduate,7,F,F,F,23
12989,GOVT,SomeName2989,shh1@shh.com,83,863102697,58,34,16,Masters,9,T,T,T,36
12990,SELF,SomeName2990,shh1@shh.com,60,995786411,28,53,8,PhD,3,F,F,F,39
12991,CORP,SomeName2991,shh1@shh.com,31,796872022,19,44,46,High School,8,T,T,T,25
12992,UNK,SomeName2992,shh1@shh.com,85,107206626,48,58,-19,Undergrad,8,F,F,F,4
12993,GOVT,SomeName2993,shh1@shh.com,5,673687020,49,43,35,Graduate,1,T,T,T,20
12994,SELF,SomeName2994,shh1@shh.com,38,869115844,25,58,59,Masters,3,F,F,F,8
12995,CORP,SomeName2995,shh1@shh.com,22,418131400,75,48,-6,PhD,1,T,T,T,25
12996,UNK,SomeName2996,shh1@shh.com,59,646937709,79,35,7,High School,2,F,F,F,48
12997,GOVT,SomeName2997,shh1@shh.com,13,452607063,44,46,4,Undergrad,2,T,T,T,11
12998,SELF,SomeName2998,shh1@shh.com,27,668261860,33,59,14,Graduate,6,F,F,F,48
12999,CORP,SomeName2999,shh1@shh.com,93,802418559,22,35,-40,Masters,8,T,T,T,36
13000,UNK,SomeName3000,shh1@shh.com,88,512781690,59,33,55,PhD,3,F,F,F,34
13001,GOVT,SomeName3001,shh1@shh.com,21,385726011,55,51,-50,High School,5,T,T,T,29
13002,SELF,SomeName3002,shh1@shh.com,67,916564665,52,30,28,Undergrad,7,F,F,F,43
13003,CORP,SomeName3003,shh1@shh.com,56,700723994,70,32,2,Graduate,3,T,T,T,59
13004,UNK,SomeName3004,shh1@shh.com,21,810484097,35,35,8,Masters,5,F,F,F,33
13005,GOVT,SomeName3005,shh1@shh.com,70,90599847,69,55,52,PhD,10,T,T,T,7
13006,SELF,SomeName3006,shh1@shh.com,68,319639064,54,40,47,High School,4,F,F,F,58
13007,CORP,SomeName3007,shh1@shh.com,3,563253941,64,49,16,Undergrad,8,T,T,T,49
13008,UNK,SomeName3008,shh1@shh.com,73,945867844,15,33,31,Graduate,10,F,F,F,21
13009,GOVT,SomeName3009,shh1@shh.com,87,581575526,34,36,-15,Masters,1,T,T,T,6
13010,SELF,SomeName3010,shh1@shh.com,68,306562324,67,56,-14,PhD,2,F,F,F,42
13011,CORP,SomeName3011,shh1@shh.com,84,199352916,59,46,50,High School,1,T,T,T,3
13012,UNK,SomeName3012,shh1@shh.com,9,340013750,60,48,45,Undergrad,4,F,F,F,43
13013,GOVT,SomeName3013,shh1@shh.com,101,263620305,79,30,19,Graduate,0,T,T,T,6
13014,SELF,SomeName3014,shh1@shh.com,85,241259160,43,49,-17,Masters,6,F,F,F,42
13015,CORP,SomeName3015,shh1@shh.com,102,861980924,79,33,4,PhD,5,T,T,T,57
13016,UNK,SomeName3016,shh1@shh.com,33,228894464,78,56,25,High School,9,F,F,F,11
13017,GOVT,SomeName3017,shh1@shh.com,14,227003027,55,54,-36,Undergrad,8,T,T,T,25
13018,SELF,SomeName3018,shh1@shh.com,102,319892079,52,38,38,Graduate,5,F,F,F,18
13019,CORP,SomeName3019,shh1@shh.com,100,181278852,20,55,14,Masters,8,T,T,T,24
13020,UNK,SomeName3020,shh1@shh.com,108,759404814,26,49,56,PhD,8,F,F,F,36
13021,GOVT,SomeName3021,shh1@shh.com,89,172662143,74,54,-14,High School,8,T,T,T,22
13022,SELF,SomeName3022,shh1@shh.com,55,539506664,64,60,31,Undergrad,4,F,F,F,44
13023,CORP,SomeName3023,shh1@shh.com,69,81895115,25,43,-18,Graduate,2,T,T,T,47
13024,UNK,SomeName3024,shh1@shh.com,24,509659909,44,39,31,Masters,9,F,F,F,56
13025,GOVT,SomeName3025,shh1@shh.com,81,403053786,34,60,22,PhD,10,T,T,T,48
13026,SELF,SomeName3026,shh1@shh.com,26,71632995,22,55,-10,High School,10,F,F,F,38
13027,CORP,SomeName3027,shh1@shh.com,108,461644092,47,53,39,Undergrad,8,T,T,T,23
13028,UNK,SomeName3028,shh1@shh.com,81,976572483,66,46,48,Graduate,4,F,F,F,33
13029,GOVT,SomeName3029,shh1@shh.com,47,814207934,28,38,-19,Masters,0,T,T,T,37
13030,SELF,SomeName3030,shh1@shh.com,95,660136553,69,37,-10,PhD,5,F,F,F,50
13031,CORP,SomeName3031,shh1@shh.com,72,989692399,31,48,25,High School,2,T,T,T,48
13032,UNK,SomeName3032,shh1@shh.com,89,458275614,55,60,28,Undergrad,9,F,F,F,48
13033,GOVT,SomeName3033,shh1@shh.com,80,767460885,74,48,55,Graduate,7,T,T,T,34
13034,SELF,SomeName3034,shh1@shh.com,78,405839155,31,35,-38,Masters,5,F,F,F,23
13035,CORP,SomeName3035,shh1@shh.com,48,126629478,50,33,-32,PhD,0,T,T,T,2
13036,UNK,SomeName3036,shh1@shh.com,91,640080918,19,41,-32,High School,2,F,F,F,12
13037,GOVT,SomeName3037,shh1@shh.com,100,945804384,25,49,55,Undergrad,9,T,T,T,10
13038,SELF,SomeName3038,shh1@shh.com,94,271766655,43,36,11,Graduate,10,F,F,F,8
13039,CORP,SomeName3039,shh1@shh.com,104,659111950,57,39,-49,Masters,0,T,T,T,30
13040,UNK,SomeName3040,shh1@shh.com,51,477625061,45,39,-3,PhD,9,F,F,F,46
13041,GOVT,SomeName3041,shh1@shh.com,62,348596493,17,30,50,High School,0,T,T,T,3
13042,SELF,SomeName3042,shh1@shh.com,23,720899380,58,53,-13,Undergrad,8,F,F,F,27
13043,CORP,SomeName3043,shh1@shh.com,107,154673283,47,51,2,Graduate,9,T,T,T,38
13044,UNK,SomeName3044,shh1@shh.com,55,385422644,50,39,-26,Masters,1,F,F,F,13
13045,GOVT,SomeName3045,shh1@shh.com,109,685652847,73,55,26,PhD,4,T,T,T,50
13046,SELF,SomeName3046,shh1@shh.com,71,505351650,58,38,28,High School,10,F,F,F,58
13047,CORP,SomeName3047,shh1@shh.com,21,219747226,52,55,42,Undergrad,2,T,T,T,26
13048,UNK,SomeName3048,shh1@shh.com,25,453588433,58,47,-23,Graduate,4,F,F,F,29
13049,GOVT,SomeName3049,shh1@shh.com,98,993987229,43,55,-3,Masters,0,T,T,T,27
13050,SELF,SomeName3050,shh1@shh.com,11,183375250,59,35,-7,PhD,6,F,F,F,53
13051,CORP,SomeName3051,shh1@shh.com,110,702615136,45,58,42,High School,2,T,T,T,8
13052,UNK,SomeName3052,shh1@shh.com,68,169153826,61,50,28,Undergrad,1,F,F,F,18
13053,GOVT,SomeName3053,shh1@shh.com,84,401019691,40,46,15,Graduate,9,T,T,T,13
13054,SELF,SomeName3054,shh1@shh.com,110,219840266,27,44,16,Masters,10,F,F,F,10
13055,CORP,SomeName3055,shh1@shh.com,12,595753540,80,39,-16,PhD,5,T,T,T,32
13056,UNK,SomeName3056,shh1@shh.com,86,207887416,46,52,-37,High School,3,F,F,F,13
13057,GOVT,SomeName3057,shh1@shh.com,96,340543282,52,40,38,Undergrad,9,T,T,T,46
13058,SELF,SomeName3058,shh1@shh.com,66,375128855,55,40,59,Graduate,4,F,F,F,10
13059,CORP,SomeName3059,shh1@shh.com,93,897858350,26,58,15,Masters,0,T,T,T,32
13060,UNK,SomeName3060,shh1@shh.com,21,696340488,40,32,12,PhD,6,F,F,F,31
13061,GOVT,SomeName3061,shh1@shh.com,49,869874790,58,32,58,High School,0,T,T,T,10
13062,SELF,SomeName3062,shh1@shh.com,99,5027990,54,44,-48,Undergrad,0,F,F,F,41
13063,CORP,SomeName3063,shh1@shh.com,79,370729139,60,36,10,Graduate,1,T,T,T,58
13064,UNK,SomeName3064,shh1@shh.com,26,754930548,63,37,18,Masters,4,F,F,F,56
13065,GOVT,SomeName3065,shh1@shh.com,78,405220409,65,51,-43,PhD,3,T,T,T,10
13066,SELF,SomeName3066,shh1@shh.com,53,30846415,61,36,-21,High School,9,F,F,F,11
13067,CORP,SomeName3067,shh1@shh.com,110,869187135,79,34,46,Undergrad,1,T,T,T,30
13068,UNK,SomeName3068,shh1@shh.com,95,878558796,32,46,-13,Graduate,1,F,F,F,27
13069,GOVT,SomeName3069,shh1@shh.com,32,724466898,53,42,-46,Masters,5,T,T,T,28
13070,SELF,SomeName3070,shh1@shh.com,30,18398885,30,33,-40,PhD,5,F,F,F,42
13071,CORP,SomeName3071,shh1@shh.com,10,906135765,64,43,18,High School,5,T,T,T,26
13072,UNK,SomeName3072,shh1@shh.com,34,984840293,70,47,58,Undergrad,6,F,F,F,34
13073,GOVT,SomeName3073,shh1@shh.com,12,19847822,62,37,-35,Graduate,3,T,T,T,45
13074,SELF,SomeName3074,shh1@shh.com,36,310667886,77,31,7,Masters,7,F,F,F,4
13075,CORP,SomeName3075,shh1@shh.com,67,254878438,74,57,19,PhD,2,T,T,T,55
13076,UNK,SomeName3076,shh1@shh.com,9,300989263,73,58,-14,High School,10,F,F,F,2
